file;speaker;session;task;pitch_mean;pitch_std;pitch_kurt;pitch_skew;formant_1_mean;formant_1_std;formant_1_kurt;formant_1_skew;formantbw_1_mean;formantbw_1_std;formantbw_1_kurt;formantbw_1_skew;formant_2_mean;formant_2_std;formant_2_kurt;formant_2_skew;formantbw_2_mean;formantbw_2_std;formantbw_2_kurt;formantbw_2_skew;formant_3_mean;formant_3_std;formant_3_kurt;formant_3_skew;formantbw_3_mean;formantbw_3_std;formantbw_3_kurt;formantbw_3_skew;art_tempo;sil_dur;pviv;npviv;pvic;npvic;pvi;npvi
012_sess2_task4.wav;012;2;4;198.01501414395153;0.7985862239835368;2.6532548953644524;0.9753575398080071;542.8995378063979;0.555593965732212;5.731641901942021;1.9640228337930996;542.8995378063979;0.555593965732212;5.731641901942021;1.9640228337930996;1645.5889436040209;0.21618744685708374;1.7698282522799342;1.075906192980071;1645.5889436040209;0.21618744685708374;1.7698282522799342;1.075906192980071;2542.965730678444;0.16099474656590973;4.057256858670773;1.4176821963140498;2542.965730678444;0.16099474656590973;4.057256858670773;1.4176821963140498;0.07213333333333342;0.1749999999999987;0.03677966101694959;45.06888081978632;0.03415730337078607;51.0388644877457;0.03523489932885927;49.30934534967124
013_sess1_task1.wav;013;1;1;204.85320003236058;0.8541600337066807;-0.42429618662002877;0.1873860246502257;608.1765245454873;0.5148774728349532;7.377404297633623;2.3271361963800974;608.1765245454873;0.5148774728349532;7.377404297633623;2.3271361963800974;1836.9463900065264;0.2511585695381198;0.08034945189498277;0.1757622764516106;1836.9463900065264;0.2511585695381198;0.08034945189498277;0.1757622764516106;2852.0356728761717;0.14173738174096165;2.3837873535338883;0.4612167135157187;2852.0356728761717;0.14173738174096165;2.3837873535338883;0.4612167135157187;0.07197554092191845;0.23427419354838655;0.03865210843373892;49.37644811955852;0.04267885960193894;53.21057646735827;0.040586574654959726;51.42586578330282
013_sess1_task2.wav;013;1;2;190.0025434809466;0.9197941815053801;-0.7765089111200703;0.21393791933022918;637.0888953249985;0.4884746369925764;5.342441520831851;1.8446377052459821;637.0888953249985;0.4884746369925764;5.342441520831851;1.8446377052459821;1832.8182149821769;0.26655901000550863;-0.17218785763885291;0.16918784836545245;1832.8182149821769;0.26655901000550863;-0.17218785763885291;0.16918784836545245;2878.6136014983085;0.14554800186462674;2.2969812097970665;0.15666263126244978;2878.6136014983085;0.14554800186462674;2.2969812097970665;0.15666263126244978;0.08622524752475264;0.24949090909091076;0.04976401179941298;54.217926862950186;0.05756410256410709;57.7119693286452;0.05164086687306922;53.934091820164774
013_sess1_task3.wav;013;1;3;197.3631885665886;0.7983475082792563;0.4788817141416768;0.21920906004415883;642.0713224516631;0.5231726351141138;6.90421114955174;2.316671033150118;642.0713224516631;0.5231726351141138;6.90421114955174;2.316671033150118;1834.64763687024;0.2618060179058764;0.244761794200417;0.3941529069524993;1834.64763687024;0.2618060179058764;0.244761794200417;0.3941529069524993;2923.2022088156527;0.13833311907500517;2.488133406536316;0.3829003020959249;2923.2022088156527;0.13833311907500517;2.488133406536316;0.3829003020959249;0.07224967490247139;0.2963235294117647;0.03559662090813098;46.530093937767575;0.04427098674521438;54.38388793461332;0.04104509973981012;52.32730716040491
013_sess1_task4.wav;013;1;4;190.31860672661512;0.6901551560916992;5.69392832947227;1.295705516590813;646.6847529951461;0.4517073415795611;4.474492111999465;1.606920320965884;646.6847529951461;0.4517073415795611;4.474492111999465;1.606920320965884;1741.4215274870844;0.22617654832930445;0.49837249070443823;0.6245274331685018;1741.4215274870844;0.22617654832930445;0.49837249070443823;0.6245274331685018;2793.602222729142;0.17404399733275341;1.364907815749783;0.015535326681120138;2793.602222729142;0.17404399733275341;1.364907815749783;0.015535326681120138;0.0671875000000001;0.21666666666666687;0.03714285714285701;51.557848728716785;0.03757894736842131;53.49475046164045;0.04119496855345925;57.28192945144902
013_sess2_task1.wav;013;2;1;197.17895404214033;0.8634081441636877;-0.7354933035547675;0.14732281804814829;601.6740640234827;0.5089336077772278;5.931082768287716;1.9733856254069018;601.6740640234827;0.5089336077772278;5.931082768287716;1.9733856254069018;1817.0344136879287;0.24454355948293402;0.16879385013022485;0.17413342672651522;1817.0344136879287;0.24454355948293402;0.16879385013022485;0.17413342672651522;2832.900687158572;0.13575155195259586;2.4207723952808395;0.5282813386846076;2832.900687158572;0.13575155195259586;2.4207723952808395;0.5282813386846076;0.0725846795205835;0.23810344827585997;0.04091925465838562;50.81046011202496;0.044307553956838795;56.08161941454154;0.044290928050055606;55.470713688136165
013_sess2_task2.wav;013;2;2;182.9902247577641;0.7635492183433569;-0.45824045037873296;-0.05191578095928294;617.7683516583497;0.509714571508558;4.826574617052155;1.7013361922696513;617.7683516583497;0.509714571508558;4.826574617052155;1.7013361922696513;1833.941471181483;0.2550000037081721;0.20767491811947947;0.18686373785971433;1833.941471181483;0.2550000037081721;0.20767491811947947;0.18686373785971433;2869.7760927520153;0.13213653600518532;3.4225673633318277;0.3299690126489143;2869.7760927520153;0.13213653600518532;3.4225673633318277;0.3299690126489143;0.09156636438582116;0.22888888888889092;0.055533596837944524;55.84008880014283;0.058539007092199474;58.37922883444477;0.056410891089109946;57.27844690381731
013_sess2_task3.wav;013;2;3;180.68687532125298;0.7943363981563811;-0.5263529193294318;0.016823806399024664;637.5935398593746;0.5208229063352022;5.499571959591279;1.9418709450735796;637.5935398593746;0.5208229063352022;5.499571959591279;1.9418709450735796;1832.7658083185947;0.2438764740710077;0.5973981989213173;0.37477010683289874;1832.7658083185947;0.2438764740710077;0.5973981989213173;0.37477010683289874;2895.1000329540498;0.13821311128775976;2.6404875486723007;-0.015839650372721035;2895.1000329540498;0.13821311128775976;2.6404875486723007;-0.015839650372721035;0.07509945750452075;0.23768627450980412;0.03622998544395969;48.67796893415493;0.05800000000000154;56.55512443907421;0.04914957780458531;53.7924272866433
013_sess2_task4.wav;013;2;4;183.01970478052627;0.7965666743823178;2.641700873645237;0.583001511285526;647.6834390856409;0.45714847793050845;4.514709785674655;1.4582523982847482;647.6834390856409;0.45714847793050845;4.514709785674655;1.4582523982847482;1720.4792756191089;0.22187895453229778;0.8716693300084506;0.6581182830034905;1720.4792756191089;0.22187895453229778;0.8716693300084506;0.6581182830034905;2889.0618517651856;0.12483602082159571;1.519291055655275;0.035343858880431754;2889.0618517651856;0.12483602082159571;1.519291055655275;0.035343858880431754;0.06383838383838379;0.25314285714285684;0.039750000000000375;54.66082900512263;0.037586206896551656;52.98524236274594;0.04192893401015258;59.93833774938627
014_sess1_task1.wav;014;1;1;226.12633474948933;1.2231636597522169;-0.6320251008743436;0.7055676940293292;550.2780807346165;0.5161771859498101;8.355958809736224;2.5164027299804252;550.2780807346165;0.5161771859498101;8.355958809736224;2.5164027299804252;1752.264469852506;0.22788536546404356;0.5356065367268807;0.4825757661871757;1752.264469852506;0.22788536546404356;0.5356065367268807;0.4825757661871757;2714.9531576243758;0.14434033692079623;2.0435056810775603;1.1057916960485763;2714.9531576243758;0.14434033692079623;2.0435056810775603;1.1057916960485763;0.06861126150514248;0.254333333333334;0.045364281108964115;55.406756519888646;0.04081270434376693;53.29522611198792;0.04211210398050697;53.50046360843395
